Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,XLGNAHMZWBLDIJ-UHFFFAOYSA-N
Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccccn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,RNNAHTOOMXEFIF-QFQXNSOFSA-N
c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,HYJWPTWQMAYKAM-UHFFFAOYSA-N
COCCc1cc(Cl)c(Cl)c(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c1,VWRLHSUMSWLCDO-UHFFFAOYSA-N
CC(C)N1CCN(C(=O)c2ccc(CN3CCC(F)CC3)cc2)CC1,CGTXVCXETZOKHW-UHFFFAOYSA-N
COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@H](OC)C3COC3)c(Cl)c2C1=O,RXCVUHMIWHRLDF-HXUWFJFHSA-N
Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3ncccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,MTFKYKNIAONGHD-UHFFFAOYSA-N
C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,OZOIMHBDGJFSOJ-NHYWBVRUSA-N
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,CLQMFOOMFPNKNA-CQSZACIVSA-N
COc1cc(/C=C2\CCCN3C2=NOC3(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,ZBQSQLZJIGVCBL-CPNJWEJPSA-N
Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)NS(C)(=O)=O)CC1,CCPUQEJHCFSRMC-KAYWLYCHSA-N
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,PCZHCTVLCPQAAL-UHFFFAOYSA-N
CN1CCCC(c2c(-c3ccccc3)[nH]c3ccccc23)C1,JRFXDRYERZNJFJ-UHFFFAOYSA-N
CCCCCCCN(CC)CC#CCCc1ccc(C)cc1,IDPOUPRRNBWNGY-UHFFFAOYSA-N
Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1,SBQOMISLKZTLHT-KAYWLYCHSA-N
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,YIHQDWZWZRGAIH-UHFFFAOYSA-N
COCCC[N+]1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,VUHBYMBJAFXOPO-UHFFFAOYSA-N
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,FHPIXVHJEIZKJW-UHFFFAOYSA-N
Cn1c(C#N)ccc1-c1ccc(O)cc1F,WVKAVGHFAICIIO-UHFFFAOYSA-N
CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,MBWXNTAXLNYFJB-NKFFZRIASA-N
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccccc1Cl)C1CC1,YUCWSJHYTURXJL-JPYJTQIMSA-N
FC(F)(F)c1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,SSECJOYWYAMJRN-UHFFFAOYSA-N
NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCCN(c2ncnc3[nH]ccc23)C1,FYOFAUSINIGVMB-UHFFFAOYSA-N
COc1ccc(C2CN(CCCN(C)S(C)(=O)=O)CC2CC(=O)Nc2cccc(Cl)c2)cc1,KWOZNWZEDSFXDB-UHFFFAOYSA-N
CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,YUQVDSNVEXLLAE-UQTORGHUSA-N
COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)OCCNC(C)=O)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,GGTOKHYBDIOGIE-BPPFZIAHSA-N
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(OC)c2)CC1,VZGTZGJZKSGJBF-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-n2cc(Cl)c(OC3CCN(c4ncc(Cl)cn4)CC3)cc2=O)c(F)c1,OGIAVRWXUPYGGC-UHFFFAOYSA-N
COC1COCCC1N[C@@H]1C[C@H]2CNC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,JUMFLEBVAOKXJD-KNGZZHKESA-N
CC(C)CCOc1ccc2c(c1)[C@H]1OCCC[C@H]1[C@@H](C1CCOCC1)N2,DTQWCHXPSGNTKM-BWAGFHJFSA-N
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,KLBQZWRITKRQQV-UHFFFAOYSA-N
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,DCSUBABJRXZOMT-RBBKRZOGSA-N
O=S(=O)(Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2)c1ccc(N2CCOCC2)nc1,ZRAVHLYAOHIXOD-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,PXDXGCHQPAYYEN-UHFFFAOYSA-N
Nc1ccnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,XXQSOIJXIKSRGX-UHFFFAOYSA-N
N=C(N)SCCc1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,UMJUNUMSJDTYTM-UHFFFAOYSA-N
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC3(CCOC3=O)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,YYGJXFFCLRUSGZ-UHFFFAOYSA-N
O=C(NCC1CCC(CCOc2ccccc2)CC1)c1cn[nH]c1,CATUOEDYPQSOHU-UHFFFAOYSA-N
CS(=O)(=O)N1CCN(Cc2ccnc(Nc3ncc(-c4ccccc4)s3)c2)CC1,YFVAGXCBQNGTOV-UHFFFAOYSA-N
CC1CC1c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,XYODCNMGJSSDON-UHFFFAOYSA-N
NC(CF)(CF)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,VUBQUMTUINLTQD-UHFFFAOYSA-N
CC(C)C[C@@H]([NH+](C)C)C1(c2ccc(Cl)cc2)CCC1,UNAANXDKBXWMLN-MRXNPFEDSA-O
Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,OKIOQHRDFOXEBF-DZCCDHAISA-N
O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCC[C@@H]1C[C@@H](NCC1CCOCC1)C2,JPJOUNRFXKWELV-KKLQWCBXSA-N
C[C@@H]1c2nnc(-c3cccc(O)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,JSJMFCNSTAYAHE-CQSZACIVSA-N
C[C@H]([C@@H](O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2cccc(COc3ccccc3)c2)CC1,PYYPZMAUJKZZBD-ONOMSOESSA-N
CC(C)C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,JBCUFKPVMAMCAR-UHFFFAOYSA-N
COc1ccc(Cn2cnc3c(NS(C)(=O)=O)c(C)c(C)cc32)cc1,XKFHHOBYJADYLZ-UHFFFAOYSA-N
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[n-]n2)cc1,YZTMOTXOTDTVTA-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,MVUJEJSABJXBFQ-BTAXJDQBSA-N
CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)n[nH]3)c2cc1OC,YOZAGBCKIMCHID-UHFFFAOYSA-N
Cc1ccc2c(N3CCN(CCc4cccc(N5CCOC5=O)c4)CC3)cccc2n1,ZGKITGMYHCRUFD-UHFFFAOYSA-N
CC(C)(C)C1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2O1,FURLYCMNDIFIIK-UHFFFAOYSA-N
O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(N2CCOCC2)nc1C1CC1,IRAYWAXVFOQLKB-UHFFFAOYSA-N
COc1ccccc1-c1nnc(SCCCN2CCc3ccc(-c4cc(C)on4)cc3CC2)n1C,PKAXIMFUJIQFKS-UHFFFAOYSA-N
c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,AMHIHFBLZRZNPB-UHFFFAOYSA-N
Clc1ccc([C@@]23CCCCC2CNC3)cc1Cl,UIBIRCANCAKLIN-IAXJKZSUSA-N
Cn1c(=O)cc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21,KXJVMFXTTSRQMV-UHFFFAOYSA-N
COc1cnc2ccc(=O)n(C[C@@H](N)C3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,HXCSDXBLCTUKEB-LADRWXRNSA-N
C[C@H]([C@H](O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,FDCWDCYSJSNMNL-QRQCRPRQSA-N
C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=N)=O)cc2F)cn1,ZNZDMMQGUVVHRV-OYDRJWEHSA-N
Cc1nn(-c2ccccc2)nc1C(=O)NC1COc2cccc(N3CCN(C)CC3)c2C1,WHEVXUDXFKTGQS-UHFFFAOYSA-N
Nc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,LKQAEEFKVPULTI-UHFFFAOYSA-N
O=C1NCCN1CC[NH+]1CCC(c2cn(-c3ccc(F)cc3)c3ccccc23)CC1,QPOLRENOYJQNEP-UHFFFAOYSA-O
CN(C)C(=O)CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,LQQPFOMYANFEHH-UHFFFAOYSA-N
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccccc1C(=O)O)CC2,RBKFGFJPHLLKAV-UHFFFAOYSA-N
Fc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C(F)(F)F,VWGQRLFYWPDXNG-AWEZNQCLSA-N
CNc1nc(NCCN2CCNCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,DTJLQWKDDKMSHC-UHFFFAOYSA-N
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,OUJTZYPIHDYQMC-LJQANCHMSA-N
CN(CCOc1ccc(Cl)cc1)CCc1ccccc1,TYESXMVTANMLJG-UHFFFAOYSA-N
COc1ccc(C2(O)CCC(N3CC(NC(=O)CNc4ncnc5ccc(C(F)(F)F)cc45)C3)CC2)cn1,MFANEEYLZLZCGQ-UHFFFAOYSA-N
O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2,ZLHZLMOSPGACSZ-UHFFFAOYSA-N
Nc1cc(CN2CCC(N(C(=O)NCc3ccc(F)cc3)c3ccc(Cl)cc3)CC2)ccn1,SLKZDILCMYJAFM-UHFFFAOYSA-N
CC(C)Cc1cc(CNS(=O)(=O)c2ccc(CCc3ccccc3)cc2)nn1-c1ccccc1,RLJQJNXMJQCANQ-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1,CUEWSGPOORVNOX-QFIPXVFZSA-N
CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,HYLYTRKKGFVHIE-UHFFFAOYSA-N
C[NH+]1CC[NH+](CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,MREBEPTUUMTTIA-PCLIKHOPSA-P
O=C(CCc1ccccc1)N[C@H]1CC[C@](O)(c2ccc(O)cc2)CC1,JIHJKNMBUYNINN-RVWIWJKTSA-N
Cc1cc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CNCCCO3)cc2)cc2c1oc(=O)n2C,WCWJGAFMGPMBQG-FPOVZHCZSA-N
O=c1cnc2ccc(F)c3c2n1C[C@@]3(O)CN1CCC(NCc2cc3c(cn2)OCCO3)CC1,SSNWXHCZPMMLPO-DEOSSOPVSA-N
CC(C)(C)c1c[nH]c(C2Cc3c([nH]c4ccccc34)C(C3CCOCC3)N2)n1,FLSWZYPJDXADLM-UHFFFAOYSA-N
Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)ccc1C#N,FWKUWRLCCHFYDK-GWAVRBHSSA-N
COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C#N)ccc5[nH]4)CC3)c2c1,SAYCSTPKGOAUPW-UHFFFAOYSA-N
CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1,JCEIOJXARAMKNB-JZUMHQTLSA-N
Cc1cc(OCCN2CCOCC2)nn1-c1ccc(Cl)cc1Cl,MAKSTWQPSPFHFW-UHFFFAOYSA-N
CCN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,MLZKBOIYCFMLEI-UHFFFAOYSA-N
Cl.Cl.O=C1CCc2c(Oc3ccc4c(c3)C[C@H](NC(=O)c3cc(C(F)(F)F)cc(C5(O)CNC5)c3)CC4)ccnc2N1,ZLLIDYXIKGEGQI-GHVWMZMZSA-N
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)Cc4cccnc4)CC3)cc2C2=CCCCC2)n1,SLAJWIKQRQPMOS-UHFFFAOYSA-N
C[C@@H]1c2ncn(-c3ccc(F)cc3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,SNHBVDDINCFQMQ-GFCCVEGCSA-N
O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)S(=O)(=O)CCO4)(CC1)CO2,BARSDRQMSGDHMO-WNMGUVTHSA-N
Cc1c2cc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)ccc2nn1C1CC1,FAALBEAEXAFDGY-UHFFFAOYSA-N
CC(C)NC(=O)NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1,JACKXAFKSPMKCX-UHFFFAOYSA-N
CN1CCCCC1c1c(-c2ccccc2)[nH]c2ccccc12,YKKPUIDGSXNPRO-UHFFFAOYSA-N
Cn1nnc(C2CC3(c4ccccc4)NC2CCC3OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,YYYWTXUDIDHHTH-UHFFFAOYSA-N
CCN1CC2CC(N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)CC2C1,JQEUMGMNJYJROS-UHFFFAOYSA-N
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,ZPUCINDJVBIVPJ-UHFFFAOYSA-N
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccccc2o1,IZLJKNPYMLZCPG-UHFFFAOYSA-N
CN(C)C(=O)N[C@H]1CC[C@H](CN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,HEQPQHRIPVNCLE-AHYZWLESSA-N
Fc1ccc2c([C@@H]3C[NH2+]CC[C@@H]3F)c(C3=CNC=CC3)[nH]c2c1,UTMPBYAPGSEZCC-CABCVRRESA-O
COc1ccc(NC(=N)NCCCOc2ccc(F)cc2)cc1,VAOKFJZCNXIHTK-UHFFFAOYSA-N
Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(-c3ccncc3)c2C1,YQIDSLFXPFOWIF-SFHVURJKSA-N
COc1cc(-c2cn(Cc3ccc4ccsc4c3)nn2)ccc1-n1cnc(C)c1,SQOACHMJUROJDQ-UHFFFAOYSA-N
Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,KBPYMFSSFLOJPH-UONOGXRCSA-N
Fc1ccc(-n2ncc3c2CCCC3CCN2Cc3ccccc3C2)cc1,CZFPTWADABSZTM-UHFFFAOYSA-N
O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,ZLUZDKXBTNQWOL-MDZDMXLPSA-N
c1ccc(COc2ccc(CCNc3ccncc3)cc2)cc1,WPBRSJXCRWSAHJ-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)sc3c2)ccn1,OSDKCMJIQPHNPE-UHFFFAOYSA-N
CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)no1,SBFPCZNJFKYNLE-UHFFFAOYSA-N
C=S(=O)(NC)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,OGDXSGNUCLMRSH-LDMUAYPXSA-N
O=C(NCc1ccccc1)N(c1ccc(Br)cc1)C1CCN(Cc2ccnnc2)CC1,OLGOESKHTHMVLF-UHFFFAOYSA-N
COC1COCCC1N[C@@H]1C[C@H]2C[C@H](Cl)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,MTZHVRSTGCZKRP-OIBQZHSRSA-N
CC(C)CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1,ZAAZVMJLSXMDHB-UHFFFAOYSA-N
Nc1nc2ccc(NCC(F)(F)F)nc2n1CC(O)c1ccc(Cl)cc1Cl,LMUKORAVEXWMPG-UHFFFAOYSA-N
COc1ccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cc1,SAFUTBJYBAFUQI-OAHLLOKOSA-N
Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C)CC1,MAJOFQZRYFKJEF-UHFFFAOYSA-N
O=C1NCc2c(-c3ccccc3Cl)nc(=O)[nH]c2N1c1c(Cl)cccc1Cl,YTQLAJDGTJISOD-UHFFFAOYSA-N
O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3)OC(F)(F)O4)(CC1)CO2,IJXQAKUVHZQLLN-STEQJIOHSA-N
O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCS4)(CC1)CO2,TWCHXZZYURJWPC-STEQJIOHSA-N
COc1cc(C(C)(C)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,ROHVZQDYFDDREK-UHFFFAOYSA-N
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncnc3)CC2)C1,ULCLNTJDAJRDRY-XYWHTSSQSA-N
Cc1cc(N2CCC(N3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,ROIFDGZSVAMLHB-UHFFFAOYSA-N
Cc1ccc(C(=O)N[C@H]2CCc3ccc(CCN4CCN(c5nsc6ccccc56)CC4)cc32)cc1,ZAAQJDPTTZJUDL-MHZLTWQESA-N
C[C@H]1[C@H](/C=C/c2ccc(-c3ccccc3C#N)cn2)[C@@H]2[C@@H](C)OC(=O)[C@]2(N2CC(C(N)=O)C2)CC1(F)F,RGABGMYFMHVZDL-FMEPZHCRSA-N
C[C@@H](C1CCC(N(C)C(=O)C2CC2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,DRMUQMMLDVXKGM-YMBIKIKRSA-N
c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,ZIQGASWXUSSORV-UHFFFAOYSA-N
O=C(NCC[C@@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,NABHHUMHJIHHIX-QGZVFWFLSA-N
CCN(CCCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,DNVTUOZKJXLMMC-UHFFFAOYSA-N
COc1ccc(-c2ccc3c(N4CCOC[C@H]4C)nc(N4CCOC[C@H]4C)nc3n2)cc1C(N)=O,TUDAPCLGABKYQN-HZPDHXFCSA-N
C[C@@H]1CN(CCC#N)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,MFAYVOKLKRGCRN-CYBMUJFWSA-N
CC(C)CON=CCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,WGXXTIHJEXZLJF-UHFFFAOYSA-N
Cc1cccc(S(=O)(=O)N2Cc3ccc(C=CC(=O)NO)cc3C2)c1,ORBYJLCGXLAUCU-UHFFFAOYSA-N
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,BNRIWCDLLBDOQL-WNMGUVTHSA-N
Cc1ccc(NC(=O)[C@H](COC(C)C)Oc2ncnc3c2cnn3-c2ccccc2Cl)nc1,CICZOZOHLKSIHE-IBGZPJMESA-N
N#Cc1ccc(Cn2cncc2CN(CCCN)[C@H]2CCN(Cc3ccccc3)C2=O)cc1,NJRTXLQMEKTXLZ-VWLOTQADSA-N
CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,MGXHZTQMLYFNMR-CRAIPNDOSA-N
O=C(O)[C@@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,YDRCHQQFHSPVMO-RUZDIDTESA-N
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCOCC2)c1,HXYLVVVEGCWIII-UHFFFAOYSA-N
CC(C)(O)C1C=CC([C@@H](c2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)=CN1,ISMDFYMIOSVVKL-GGYWPGCISA-N
COc1cccc(C(C)NC2CCC(C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)c1,QYZHZZJEYNWHAF-UHFFFAOYSA-N
CNc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,JEWXHIMACGOZFL-ZDUSSCGKSA-N
CC1(C)C[C@H](NC(=O)c2ccc3cn[nH]c3c2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,MAGNJYLGRPKUBU-SANMLTNESA-N
Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N
O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)ccc1F,SVNHSWOLAOCSKO-UHFFFAOYSA-N
NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,IWLDWBJBHVPZRX-UHFFFAOYSA-N
OC1CCN(Cc2csc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)n2)CC1,ZQWUQDAPJWILSL-UHFFFAOYSA-N
CC1=NC2=[N+](CCCC2)C(=O)[C@@H]1CC[NH+]1CCC(c2noc3cc(F)ccc23)CC1,VBTZQSGZDUYCTG-GOSISDBHSA-O
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2C)C3=O)cc1,CNMAKXCQNYZOPH-UHFFFAOYSA-N
CCC.Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,SYVAPVMXZNAICN-UHFFFAOYSA-N
COc1ccncc1C(=O)NC(=O)Nc1ccc(-c2ccccc2)c(C(F)(F)F)c1,MLDQTQOMWDNTNN-UHFFFAOYSA-N
Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,OHODDACZFUFQDV-UHFFFAOYSA-N
COCCOc1cc2ncc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,BGYIPLCGZDFBKR-UHFFFAOYSA-N
C[C@@H]1c2ncn(-c3ccccn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,OGZKVSNRBCPRRL-GFCCVEGCSA-N
CCCOC(c1ccc2ccccc2c1)C1CNC1,DWXUZONDTARNBN-UHFFFAOYSA-N
COc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1,OJAQXSAISVSZNQ-UHFFFAOYSA-N
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,XFVGWEJQGGMTKW-HNNXBMFYSA-N
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccccc4Cl)n2C)CC3)no1,OVGUUSWJYHCFLN-UHFFFAOYSA-N
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,WMBWREPUVVBILR-WIYYLYMNSA-N
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl,LQCZDIMQFUOGJG-MRXNPFEDSA-N
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,SQZVBNXYWIJRNF-UHFFFAOYSA-N
O=C(CCCCCCNc1ncnc2ccc(Cl)cc12)NO,IFAGDMOAFJBJDT-UHFFFAOYSA-N
CC(C)Oc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,ULMRMVZQMKZWKJ-CYBMUJFWSA-N
O=C(Nc1ccc(OC2(C(=O)O)CC2)cc1F)C(C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,QIOGTBSZDDTWRV-UHFFFAOYSA-N
I.O=C1NCC(c2ccccc2)C12CCN(C1(c3ccccc3)CCOCC1)CC2,GMVYVSYETRGMHW-UHFFFAOYSA-N
Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCOCC1,LJEPLYOCNVFFJU-UHFFFAOYSA-N
Cc1cnc(-c2nnc(SCCCN3C[C@@H]4C[C@]4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,AEXFOTSQBUVBKJ-PGRDOPGGSA-N
Cc1nc(C)c(-c2ccc(N3C(=O)N(c4cc(O)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)s1,MRDYEAJRUPFRFX-UHFFFAOYSA-N
C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(C#N)cc2C#N)cn1,XLBVREOEQLOFGF-CYBMUJFWSA-N
CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,YZAHEHXQIMZHAJ-HXUWFJFHSA-N
